Date,Mkt-RF,SMB,HML,RF
2016-10-13,-0.42,-0.66,-0.64,0.001
2016-10-14,0.01,-0.37,0.55,0.001
2016-10-17,-0.29,-0.05,0.13,0.001
2016-10-18,0.6,-0.17,0.04,0.001
2016-10-19,0.25,0.04,0.91,0.001
2016-10-20,-0.16,-0.02,-0.13,0.001
2016-10-21,0.02,-0.14,-0.31,0.001
2016-10-24,0.54,0.05,-0.18,0.001
2016-10-25,-0.46,-0.59,0.23,0.001
2016-10-26,-0.23,-0.85,0.73,0.001
2016-10-27,-0.33,-0.95,0.57,0.001
2016-10-28,-0.29,-0.1,0.1,0.001
2016-10-31,0.02,0.02,0.11,0.001
2016-11-01,-0.68,-0.36,0.18,0.001
2016-11-02,-0.73,-0.66,0.36,0.001
2016-11-03,-0.4,-0.46,1,0.001
2016-11-04,-0.12,0.85,-0.47,0.001
2016-11-07,2.23,0.19,-0.17,0.001
2016-11-08,0.4,-0.08,-0.21,0.001
2016-11-09,1.46,1.82,1.01,0.001
2016-11-10,0.32,1.12,1.82,0.001
2016-11-11,0.18,2.51,-0.02,0.001
2016-11-14,0.21,0.57,1.41,0.001
2016-11-15,0.8,-0.55,0.12,0.001
2016-11-16,-0.12,0.3,-0.56,0.001
2016-11-17,0.56,0.13,-0.15,0.001
2016-11-18,-0.16,0.56,0.37,0.001
2016-11-21,0.77,-0.26,0.08,0.001
2016-11-22,0.31,0.55,0.55,0.001
2016-11-23,0.16,0.51,0.14,0.001
2016-11-25,0.4,-0.08,-0.26,0.001
2016-11-28,-0.64,-0.74,0.08,0.001
2016-11-29,0.11,-0.36,-0.05,0.001
2016-11-30,-0.25,-0.4,2.25,0.001
2016-12-01,-0.36,-0.67,2.03,0.001
2016-12-02,0,0.06,-0.32,0.001
2016-12-05,0.75,1.08,0.28,0.001
2016-12-06,0.48,0.63,0.22,0.001
2016-12-07,1.26,-0.62,0.52,0.001
2016-12-08,0.36,1.15,0.59,0.001
2016-12-09,0.46,-0.27,0.13,0.001
2016-12-12,-0.3,-0.93,-0.12,0.001
2016-12-13,0.6,-0.51,-0.29,0.001
2016-12-14,-0.82,-0.36,-0.28,0.001
2016-12-15,0.46,0.38,0.28,0.001
2016-12-16,-0.22,0.06,-0.43,0.001
2016-12-19,0.22,0.32,0.08,0.001
2016-12-20,0.44,0.43,0.64,0.001
2016-12-21,-0.24,-0.37,0.23,0.001
2016-12-22,-0.3,-0.75,0.26,0.001
2016-12-23,0.19,0.56,-0.5,0.001
2016-12-27,0.27,0.21,0.12,0.001
2016-12-28,-0.87,-0.27,0.09,0.001
2016-12-29,-0.04,0.14,-0.32,0.001
2016-12-30,-0.52,-0.11,0.22,0.001
2017-01-03,0.83,-0.12,0.09,0.002
2017-01-04,0.79,0.95,-0.15,0.002
2017-01-05,-0.21,-0.87,-0.79,0.002
2017-01-06,0.29,-0.63,-0.31,0.002
2017-01-09,-0.37,-0.27,-1.05,0.002
2017-01-10,0.16,0.97,0.55,0.002
2017-01-11,0.31,-0.31,0.52,0.002
2017-01-12,-0.3,-0.57,-0.86,0.002
2017-01-13,0.29,0.63,-0.1,0.002
2017-01-17,-0.49,-0.85,-0.59,0.002
2017-01-18,0.24,0.17,0.23,0.002
2017-01-19,-0.38,-0.5,0,0.002
2017-01-20,0.33,0.06,0.18,0.002
2017-01-23,-0.29,-0.04,-0.31,0.002
2017-01-24,0.83,0.68,0.8,0.002
2017-01-25,0.84,0.15,0.37,0.002
2017-01-26,-0.1,-0.62,0.39,0.002
2017-01-27,-0.12,0.01,-0.67,0.002
2017-01-30,-0.68,-0.71,-0.44,0.002
2017-01-31,0,0.9,-0.57,0.002
2017-02-01,0.04,-0.06,0.04,0.002
2017-02-02,-0.02,-0.26,-0.31,0.002
2017-02-03,0.82,0.54,0.65,0.002
2017-02-06,-0.27,-0.57,-0.19,0.002
2017-02-07,-0.01,-0.3,-0.5,0.002
2017-02-08,0.06,-0.23,-0.56,0.002
2017-02-09,0.72,0.71,0.02,0.002
2017-02-10,0.38,0.39,0.13,0.002
2017-02-13,0.49,-0.32,0.34,0.002
2017-02-14,0.45,-0.24,0.34,0.002
2017-02-15,0.54,0.18,-0.44,0.002
2017-02-16,-0.16,-0.22,-0.04,0.002
2017-02-17,0.2,0,-0.56,0.002
2017-02-21,0.6,-0.03,0.13,0.002
2017-02-22,-0.15,-0.38,0.1,0.002
2017-02-23,-0.11,-0.67,0.28,0.002
2017-02-24,0.15,0.05,-0.95,0.002
2017-02-27,0.22,0.81,-0.34,0.002
2017-02-28,-0.42,-1.37,0.17,0.002
2017-03-01,1.47,0.41,0.73,0.001
2017-03-02,-0.7,-0.52,-0.89,0.001
2017-03-03,0.09,-0.22,0.13,0.001
2017-03-06,-0.38,-0.36,-0.07,0.001
2017-03-07,-0.36,-0.3,-0.06,0.001
2017-03-08,-0.19,-0.11,-0.83,0.001
2017-03-09,0.04,-0.46,-0.26,0.001
2017-03-10,0.34,0.07,-0.49,0.001
2017-03-13,0.13,0.32,-0.04,0.001
2017-03-14,-0.36,-0.23,0,0.001
2017-03-15,0.86,0.74,-0.42,0.001
2017-03-16,-0.06,0.44,0.25,0.001
2017-03-17,-0.08,0.62,-0.27,0.001
2017-03-20,-0.25,-0.07,-0.73,0.001
2017-03-21,-1.48,-1.32,-0.68,0.001
2017-03-22,0.16,-0.3,-0.55,0.001
2017-03-23,-0.03,0.69,0.47,0.001
2017-03-24,-0.05,0.13,-0.23,0.001
2017-03-27,-0.05,0.56,-0.5,0.001
2017-03-28,0.72,-0.16,0.72,0.001
2017-03-29,0.18,0.39,-0.05,0.001
2017-03-30,0.36,0.32,0.93,0.001
2017-03-31,-0.16,0.58,-0.32,0.001
2017-04-03,-0.28,-1.09,-0.12,0.003
2017-04-04,0.05,-0.23,0.33,0.003
2017-04-05,-0.44,-0.79,-0.32,0.003
2017-04-06,0.32,0.69,0.48,0.003
2017-04-07,-0.08,0.13,-0.26,0.003
2017-04-10,0.08,0.11,0.08,0.003
2017-04-11,-0.05,0.8,0.21,0.003
2017-04-12,-0.49,-0.83,-0.53,0.003
2017-04-13,-0.75,-0.23,-0.78,0.003
2017-04-17,0.89,0.24,0.21,0.003
2017-04-18,-0.25,0.35,-0.17,0.003
2017-04-19,-0.08,0.59,-0.42,0.003
2017-04-20,0.83,0.51,0.27,0.003
2017-04-21,-0.28,0.11,-0.14,0.003
2017-04-24,1.18,0.18,0.49,0.003
2017-04-25,0.66,0.36,-0.04,0.003
2017-04-26,0.04,0.71,0.3,0.003
2017-04-27,0.05,-0.14,-0.95,0.003
2017-04-28,-0.3,-0.68,-0.59,0.003
2017-05-01,0.21,0.26,-0.12,0.003
2017-05-02,0.03,-0.46,-0.2,0.003
2017-05-03,-0.19,-0.54,0.2,0.003
2017-05-04,0.02,-0.07,-0.32,0.003
2017-05-05,0.46,0.06,0.04,0.003
2017-05-08,-0.04,-0.25,0.28,0.003
2017-05-09,-0.05,0.5,-0.8,0.003
2017-05-10,0.21,0.19,0.03,0.003
2017-05-11,-0.26,-0.36,-0.15,0.003
2017-05-12,-0.18,-0.29,-0.6,0.003
2017-05-15,0.53,0.26,0.2,0.003
2017-05-16,-0.03,0.15,-0.09,0.003
2017-05-17,-1.97,-0.87,-0.53,0.003
2017-05-18,0.4,0.03,-0.4,0.003
2017-05-19,0.7,-0.38,0.39,0.003
2017-05-22,0.56,0.28,-0.28,0.003
2017-05-23,0.18,-0.1,0.6,0.003
2017-05-24,0.24,-0.14,-0.48,0.003
2017-05-25,0.42,-0.28,-0.76,0.003
2017-05-26,0.06,-0.02,0.09,0.003
2017-05-30,-0.19,-0.5,-0.32,0.003
2017-05-31,-0.02,0.03,-0.57,0.003
2017-06-01,0.95,1,0.04,0.003
2017-06-02,0.35,0.54,-0.81,0.003
2017-06-05,-0.17,-0.46,-0.02,0.003
2017-06-06,-0.28,0.1,-0.04,0.003
2017-06-07,0.15,-0.19,-0.04,0.003
2017-06-08,0.18,1.14,0.93,0.003
2017-06-09,-0.12,0.02,2.42,0.003
2017-06-12,-0.11,-0.26,0.34,0.003
2017-06-13,0.55,0.09,-0.13,0.003
2017-06-14,-0.17,-0.48,-0.52,0.003
2017-06-15,-0.3,-0.24,-0.11,0.003
2017-06-16,-0.03,-0.21,-0.12,0.003
2017-06-19,0.86,0.1,-0.76,0.003
2017-06-20,-0.73,-0.4,-0.5,0.003
2017-06-21,-0.07,-0.05,-1.7,0.003
2017-06-22,0.02,0.52,-0.39,0.003
2017-06-23,0.24,0.83,-0.48,0.003
2017-06-26,0.04,-0.06,0.7,0.003
2017-06-27,-0.85,-0.4,1.33,0.003
2017-06-28,1.02,0.74,0.21,0.003
2017-06-29,-0.83,-0.11,1.37,0.003
2017-06-30,0.14,-0.09,-0.27,0.003
2017-07-03,0.24,0.35,1.21,0.004
2017-07-05,0.12,-0.69,-0.58,0.004
2017-07-06,-0.95,-0.51,0.12,0.004
2017-07-07,0.7,0.42,-0.41,0.004
2017-07-10,0.05,-0.44,-0.09,0.004
2017-07-11,0,0.37,-0.55,0.004
2017-07-12,0.72,0.12,-0.54,0.004
2017-07-13,0.17,-0.08,0.38,0.004
2017-07-14,0.42,-0.12,-0.52,0.004
2017-07-17,0,0.22,0.11,0.004
2017-07-18,0.04,-0.3,-0.32,0.004
2017-07-19,0.59,0.52,0.02,0.004
2017-07-20,-0.01,0.06,-0.02,0.004
2017-07-21,-0.08,-0.42,-0.23,0.004
2017-07-24,-0.03,0.1,-0.19,0.004
2017-07-25,0.38,0.35,0.94,0.004
2017-07-26,-0.06,-0.34,-0.73,0.004
2017-07-27,-0.14,-0.61,0.42,0.004
2017-07-28,-0.17,-0.05,0.24,0.004
2017-07-31,-0.11,-0.37,0.44,0.004
2017-08-01,0.24,-0.2,0.12,0.004
2017-08-02,-0.08,-1.16,0.12,0.004
2017-08-03,-0.21,-0.33,-0.33,0.004
2017-08-04,0.25,0.31,0.35,0.004
2017-08-07,0.16,-0.09,-0.59,0.004
2017-08-08,-0.24,-0.08,0.23,0.004
2017-08-09,-0.14,-0.76,-0.11,0.004
2017-08-10,-1.49,-0.29,0.24,0.004
2017-08-11,0.2,0.24,-0.88,0.004
2017-08-14,1.03,0.27,0.07,0.004
2017-08-15,-0.11,-0.85,-0.04,0.004
2017-08-16,0.18,-0.14,-0.44,0.004
2017-08-17,-1.59,-0.15,-0.15,0.004
2017-08-18,-0.15,0.14,0.21,0.004
2017-08-21,0.06,-0.25,-0.24,0.004
2017-08-22,1.07,-0.02,-0.23,0.004
2017-08-23,-0.32,0.1,0.41,0.004
2017-08-24,-0.14,0.6,0.19,0.004
2017-08-25,0.18,0.13,0.58,0.004
2017-08-28,0.08,0.36,-0.73,0.004
2017-08-29,0.1,0.14,-0.38,0.004
2017-08-30,0.53,0,-0.29,0.004
2017-08-31,0.62,0.49,-0.45,0.004
2017-09-01,0.27,0.41,0.4,0.005
2017-09-05,-0.81,0.11,-0.96,0.005
2017-09-06,0.28,-0.03,0.13,0.005
2017-09-07,-0.07,0.15,-0.92,0.005
2017-09-08,-0.16,0.03,0.37,0.005
2017-09-11,1.08,-0.12,0.65,0.005
2017-09-12,0.44,0.23,0.72,0.005
2017-09-13,0.11,0.32,0.36,0.005
2017-09-14,-0.12,-0.04,-0.08,0.005
2017-09-15,0.19,0.27,0.13,0.005
2017-09-18,0.24,0.38,0.2,0.005
2017-09-19,0.15,-0.29,0.38,0.005
2017-09-20,0.16,0.23,0.51,0.005
2017-09-21,-0.28,0.11,0.34,0.005
2017-09-22,0.12,0.43,0.13,0.005
2017-09-25,-0.25,0.32,0.61,0.005
2017-09-26,0.05,0.39,0.14,0.005
2017-09-27,0.63,1.37,0.19,0.005
2017-09-28,0.13,0.15,-0.03,0.005
2017-09-29,0.35,-0.13,-0.26,0.005
2017-10-02,0.5,0.84,0.12,0.004
2017-10-03,0.26,-0.03,-0.03,0.004
2017-10-04,0.05,-0.28,-0.43,0.004
2017-10-05,0.55,-0.33,0.36,0.004
2017-10-06,-0.08,-0.08,-0.26,0.004
2017-10-09,-0.22,-0.28,-0.02,0.004
2017-10-10,0.24,-0.01,0.42,0.004
2017-10-11,0.16,-0.19,-0.2,0.004
2017-10-12,-0.18,0.05,-0.53,0.004
2017-10-13,0.04,-0.25,0.12,0.004
2017-10-16,0.17,-0.29,0.31,0.004
2017-10-17,0.01,-0.32,-0.27,0.004
2017-10-18,0.14,0.29,0.21,0.004
2017-10-19,0.02,-0.38,0.17,0.004
2017-10-20,0.57,-0.08,0.28,0.004
2017-10-23,-0.45,-0.44,0.19,0.004
2017-10-24,0.2,-0.19,0.49,0.004
2017-10-25,-0.51,0,0.13,0.004
2017-10-26,0.2,0.04,0.27,0.004
2017-10-27,0.82,-0.01,-0.98,0.004
2017-10-30,-0.46,-0.78,-0.04,0.004
2017-10-31,0.23,0.84,-0.25,0.004
2017-11-01,0.05,-0.77,0.1,0.004
2017-11-02,0.06,-0.04,0.49,0.004
2017-11-03,0.31,-0.41,-0.74,0.004
2017-11-06,0.06,0.22,0.21,0.004
2017-11-07,-0.2,-1.36,-0.4,0.004
2017-11-08,0.12,0.07,-0.58,0.004
2017-11-09,-0.41,-0.01,0.27,0.004
2017-11-10,0.01,0.06,-0.42,0.004
2017-11-13,0.09,-0.31,0.05,0.004
2017-11-14,-0.22,-0.13,0.02,0.004
2017-11-15,-0.52,-0.06,0.23,0.004
2017-11-16,1.01,0.85,-0.54,0.004
2017-11-17,-0.14,0.75,0.3,0.004
2017-11-20,0.21,0.56,0,0.004
2017-11-21,0.67,0.41,-0.35,0.004
2017-11-22,-0.05,0.11,-0.05,0.004
2017-11-24,0.21,0.02,-0.44,0.004
2017-11-27,-0.06,-0.37,0.02,0.004
2017-11-28,1.06,0.39,0.88,0.004
2017-11-29,0.02,0.03,1.46,0.004
2017-11-30,0.82,-0.56,-0.53,0.004
2017-12-01,-0.22,-0.36,0.4,0.004
2017-12-04,-0.1,-0.36,1.27,0.004
2017-12-05,-0.43,-0.44,-0.23,0.004
2017-12-06,-0.09,-0.47,-0.52,0.004
2017-12-07,0.42,0.26,-0.17,0.004
2017-12-08,0.51,-0.45,-0.11,0.004
2017-12-11,0.26,-0.41,-0.15,0.004
2017-12-12,0.07,-0.55,0.52,0.004
2017-12-13,0.02,0.72,-0.89,0.004
2017-12-14,-0.47,-0.69,-0.19,0.004
2017-12-15,0.92,0.68,0.04,0.004
2017-12-18,0.67,0.73,0.27,0.004
2017-12-19,-0.3,-0.37,-0.25,0.004
2017-12-20,0.01,0.35,0.07,0.004
2017-12-21,0.24,0.27,0.63,0.004
2017-12-22,-0.07,-0.22,-0.2,0.004
2017-12-26,-0.07,0.34,-0.06,0.004
2017-12-27,0.05,-0.13,-0.2,0.004
2017-12-28,0.22,0.12,0.04,0.004
2017-12-29,-0.57,-0.3,0.02,0.004
2018-01-02,0.85,0.34,-0.23,0.005
2018-01-03,0.59,-0.39,-0.21,0.005
2018-01-04,0.42,-0.26,0.24,0.005
2018-01-05,0.66,-0.35,-0.26,0.005
2018-01-08,0.19,-0.16,0.06,0.005
2018-01-09,0.15,-0.34,-0.03,0.005
2018-01-10,-0.07,0.07,0.62,0.005
2018-01-11,0.87,1.13,0.32,0.005
2018-01-12,0.66,-0.3,0.17,0.005
2018-01-16,-0.49,-1.03,-0.01,0.005
2018-01-17,0.95,-0.04,-0.12,0.005
2018-01-18,-0.18,-0.5,-0.23,0.005
2018-01-19,0.57,0.94,-0.06,0.005
2018-01-22,0.77,-0.33,-0.14,0.005
2018-01-23,0.22,0.15,-0.36,0.005
2018-01-24,-0.13,-0.81,0.42,0.005
2018-01-25,0.07,0.18,-0.48,0.005
2018-01-26,1.11,-0.64,-0.53,0.005
2018-01-29,-0.62,-0.01,-0.23,0.005
2018-01-30,-1.06,0.14,-0.22,0.005
2018-01-31,-0.07,-0.75,0.09,0.005
2018-02-01,0.03,0.09,0.55,0.006
2018-02-02,-2.13,0.05,-0.28,0.006
2018-02-05,-4.03,0.77,-0.54,0.006
2018-02-06,1.67,-0.51,-0.21,0.006
2018-02-07,-0.37,0.51,0.22,0.006
2018-02-08,-3.68,0.83,0.5,0.006
2018-02-09,1.36,-0.61,0.13,0.006
2018-02-12,1.36,-0.45,-0.27,0.006
2018-02-13,0.31,0.06,-0.24,0.006
2018-02-14,1.52,0.26,0.48,0.006
2018-02-15,1.21,-0.13,-0.66,0.006
2018-02-16,0.03,0.35,0.15,0.006
2018-02-20,-0.62,-0.36,-0.23,0.006
2018-02-21,-0.43,0.77,0.21,0.006
2018-02-22,0.01,0.06,-0.41,0.006
2018-02-23,1.54,-0.36,-0.12,0.006
2018-02-26,1.12,-0.49,-0.07,0.006
2018-02-27,-1.25,-0.2,0.02,0.006
2018-02-28,-1.1,-0.4,-0.3,0.006
2018-03-01,-1.18,1.01,-0.01,0.006
2018-03-02,0.7,1.15,-0.47,0.006
2018-03-05,1.06,-0.38,0.23,0.006
2018-03-06,0.36,0.67,0.09,0.006
2018-03-07,0.05,0.8,-0.45,0.006
2018-03-08,0.37,-0.47,-0.35,0.006
2018-03-09,1.7,-0.26,0.26,0.006
2018-03-12,-0.09,0.46,-0.06,0.006
2018-03-13,-0.67,0.09,0,0.006
2018-03-14,-0.53,0.24,-0.55,0.006
2018-03-15,-0.18,-0.41,0.31,0.006
2018-03-16,0.25,0.47,0.18,0.006
2018-03-19,-1.38,0.34,0.43,0.006
2018-03-20,0.15,-0.06,-0.38,0.006
2018-03-21,-0.06,0.75,0.46,0.006
2018-03-22,-2.54,0.51,-0.48,0.006
2018-03-23,-2.09,0.22,-0.2,0.006
2018-03-26,2.67,-0.7,0.01,0.006
2018-03-27,-1.87,-0.23,0.36,0.006
2018-03-28,-0.35,0.13,0.66,0.006
2018-03-29,1.41,-0.3,-0.2,0.006
2018-04-02,-2.29,-0.15,0.37,0.007
2018-04-03,1.24,-0.05,0.18,0.007
2018-04-04,1.17,0.32,-0.31,0.007
2018-04-05,0.75,0.03,0.46,0.007
2018-04-06,-2.19,0.41,-0.04,0.007
2018-04-09,0.3,-0.16,-0.51,0.007
2018-04-10,1.77,0.39,-0.13,0.007
2018-04-11,-0.49,0.92,-0.31,0.007
2018-04-12,0.84,-0.23,0.18,0.007
2018-04-13,-0.37,0.03,-0.27,0.007
2018-04-16,0.82,0.07,-0.03,0.007
2018-04-17,1.09,0.17,-1.19,0.007
2018-04-18,0.13,0.24,0.04,0.007
2018-04-19,-0.49,-0.48,1.08,0.007
2018-04-20,-0.81,0.06,0.57,0.007
2018-04-23,-0.05,-0.07,0.21,0.007
2018-04-24,-1.3,0.52,1,0.007
2018-04-25,0.1,-0.34,0.05,0.007
2018-04-26,0.96,-0.38,-0.87,0.007
2018-04-27,0.01,-0.27,0.04,0.007
2018-04-30,-0.8,0.05,-0.09,0.007
2018-05-01,0.24,0.23,-0.56,0.006
2018-05-02,-0.63,1.28,-0.33,0.006
2018-05-03,-0.25,-0.5,-0.16,0.006
2018-05-04,1.3,0.02,-0.2,0.006
2018-05-07,0.42,0.42,-0.36,0.006
2018-05-08,0.07,0.48,0.27,0.006
2018-05-09,0.89,-0.2,0.28,0.006
2018-05-10,0.84,-0.44,-0.07,0.006
2018-05-11,0.19,0.11,-0.36,0.006
2018-05-14,0.05,-0.35,0.11,0.006
2018-05-15,-0.55,0.68,0.43,0.006
2018-05-16,0.49,0.7,-0.24,0.006
2018-05-17,0.02,0.9,0.26,0.006
2018-05-18,-0.23,0.58,-0.62,0.006
2018-05-21,0.72,-0.21,0.42,0.006
2018-05-22,-0.42,-0.76,0.61,0.006
2018-05-23,0.29,0.05,-0.7,0.006
2018-05-24,-0.16,0.36,-0.34,0.006
2018-05-25,-0.21,0.22,-0.41,0.006
2018-05-29,-1.03,1.34,-0.99,0.006
2018-05-30,1.31,0.05,0.37,0.006
2018-05-31,-0.7,0.07,-0.41,0.006
2018-06-01,1.06,-0.23,-0.11,0.006
2018-06-04,0.48,0.15,-0.44,0.006
2018-06-05,0.16,0.82,-0.42,0.006
2018-06-06,0.86,-0.35,0.2,0.006
2018-06-07,-0.14,-0.3,0.92,0.006
2018-06-08,0.31,0.09,-0.4,0.006
2018-06-11,0.12,0.17,-0.16,0.006
2018-06-12,0.23,0.24,-0.63,0.006
2018-06-13,-0.33,0.1,-0.18,0.006
2018-06-14,0.27,0.32,-0.99,0.006
2018-06-15,-0.08,0.04,-0.23,0.006
2018-06-18,-0.09,0.73,0.08,0.006
2018-06-19,-0.38,0.56,-0.15,0.006
2018-06-20,0.23,0.73,-0.51,0.006
2018-06-21,-0.73,-0.62,0.34,0.006
2018-06-22,0.11,0.02,0.45,0.006
2018-06-25,-1.48,-0.55,0.58,0.006
2018-06-26,0.27,0.63,-0.24,0.006
2018-06-27,-1.02,-0.97,0.36,0.006
2018-06-28,0.58,-0.17,-0.5,0.006
2018-06-29,0.07,-0.2,-0.24,0.006
2018-07-02,0.36,0.42,-0.26,0.008
2018-07-03,-0.44,0.8,0.02,0.008
2018-07-05,0.87,0.44,-0.46,0.008
2018-07-06,0.88,0.06,-0.32,0.008
2018-07-09,0.93,-0.41,0.83,0.008
2018-07-10,0.21,-0.79,-0.15,0.008
2018-07-11,-0.69,-0.02,-0.44,0.008
2018-07-12,0.86,-0.31,-1.11,0.008
2018-07-13,0.08,-0.12,-0.27,0.008
2018-07-16,-0.16,-0.79,0.97,0.008
2018-07-17,0.48,0.24,-0.76,0.008
2018-07-18,0.27,-0.27,0.66,0.008
2018-07-19,-0.34,0.98,-0.32,0.008
2018-07-20,-0.1,-0.18,0.11,0.008
2018-07-23,0.15,-0.29,0.51,0.008
2018-07-24,0.22,-1.35,0.4,0.008
2018-07-25,0.83,-0.43,-1.05,0.008
2018-07-26,-0.2,0.66,0.58,0.008
2018-07-27,-0.82,-1.36,1.11,0.008
2018-07-30,-0.7,-0.23,1.6,0.008
2018-07-31,0.51,0.83,-1.1,0.008
2018-08-01,-0.13,0.07,-0.18,0.007
2018-08-02,0.67,0.33,-0.69,0.007
2018-08-03,0.31,-1.07,0.53,0.007
2018-08-06,0.46,0.25,-0.34,0.007
2018-08-07,0.29,0,-0.17,0.007
2018-08-08,-0.04,-0.14,0.28,0.007
2018-08-09,-0.05,0.38,-0.41,0.007
2018-08-10,-0.6,0.41,-0.18,0.007
2018-08-13,-0.46,-0.15,-0.3,0.007
2018-08-14,0.69,0.29,0.25,0.007
2018-08-15,-0.91,-0.55,-0.12,0.007
2018-08-16,0.86,-0.13,0.34,0.007
2018-08-17,0.3,0.09,0.01,0.007
2018-08-20,0.25,0.13,0.13,0.007
2018-08-21,0.33,0.89,0.1,0.007
2018-08-22,0.05,0.37,-0.35,0.007
2018-08-23,-0.19,-0.05,-0.33,0.007
2018-08-24,0.62,-0.01,-0.59,0.007
2018-08-27,0.74,-0.67,-0.18,0.007
2018-08-28,-0.01,-0.13,-0.23,0.007
2018-08-29,0.56,-0.04,-0.58,0.007
2018-08-30,-0.41,0.28,-0.37,0.007
2018-08-31,0.08,0.49,-0.41,0.007
2018-09-04,-0.11,-0.37,-0.01,0.008
2018-09-05,-0.41,-0.18,0.69,0.008
2018-09-06,-0.44,-0.35,-0.24,0.008
2018-09-07,-0.18,0.1,-0.25,0.008
2018-09-10,0.23,0.1,-0.36,0.008
2018-09-11,0.37,-0.28,-0.23,0.008
2018-09-12,0.03,-0.04,-0.22,0.008
2018-09-13,0.45,-0.42,-0.44,0.008
2018-09-14,0.12,0.26,0.24,0.008
2018-09-17,-0.71,-0.45,0.87,0.008
2018-09-18,0.57,0.04,-0.48,0.008
2018-09-19,0.06,-0.66,1.26,0.008
2018-09-20,0.77,0.3,-0.24,0.008
2018-09-21,-0.13,-0.42,0.31,0.008
2018-09-24,-0.31,0.04,-0.9,0.008
2018-09-25,-0.05,0.28,-0.38,0.008
2018-09-26,-0.4,-0.38,-0.61,0.008
2018-09-27,0.27,-0.26,-0.54,0.008
2018-09-28,-0.03,0.42,-0.21,0.008
2018-10-01,0.16,-1.6,0.37,0.008
2018-10-02,-0.21,-0.99,0.61,0.008
2018-10-03,0.2,0.86,0.48,0.008
2018-10-04,-0.93,-1.07,1.59,0.008
2018-10-05,-0.64,-0.4,0.42,0.008
2018-10-08,-0.17,-0.4,1.24,0.008
2018-10-09,-0.18,-0.29,0.29,0.008
2018-10-10,-3.33,0.28,1.14,0.008
2018-10-11,-1.96,0.43,-0.92,0.008
2018-10-12,1.38,-0.89,-1.74,0.008
2018-10-15,-0.48,0.91,0.53,0.008
2018-10-16,2.24,0.67,-1.45,0.008
2018-10-17,-0.08,-0.68,0.26,0.008
2018-10-18,-1.54,-0.54,0.45,0.008
2018-10-19,-0.25,-1.31,0.76,0.008
2018-10-22,-0.38,0.46,-1.25,0.008
2018-10-23,-0.62,-0.13,-0.42,0.008
2018-10-24,-3.33,-0.94,0.84,0.008
2018-10-25,1.93,0.39,-0.61,0.008
2018-10-26,-1.65,0.55,0.37,0.008
2018-10-29,-0.77,-0.31,1.64,0.008
2018-10-30,1.66,0.4,0.04,0.008
2018-10-31,1.22,-0.67,-0.8,0.008
2018-11-01,1.29,1.33,-1.16,0.008
2018-11-02,-0.53,0.79,0.68,0.008
2018-11-05,0.4,-1.01,1.56,0.008
2018-11-06,0.58,-0.15,0.03,0.008
2018-11-07,2.11,-0.34,-1.03,0.008
2018-11-08,-0.28,-0.24,0.27,0.008
2018-11-09,-1.04,-0.86,0.43,0.008
2018-11-12,-2.06,0.01,0.89,0.008
2018-11-13,-0.13,-0.14,0.14,0.008
2018-11-14,-0.77,0.03,-0.3,0.008
2018-11-15,1.18,0.37,-0.49,0.008
2018-11-16,0.15,0.03,-0.08,0.008
2018-11-19,-1.88,-0.67,2.4,0.008
2018-11-20,-1.85,0.12,-0.56,0.008
2018-11-21,0.51,1,-0.34,0.008
2018-11-23,-0.55,0.79,-0.57,0.008
2018-11-26,1.62,-0.66,-0.23,0.008
2018-11-27,0.11,-1.07,0.28,0.008
2018-11-28,2.42,0.42,-1.17,0.008
2018-11-29,-0.22,-0.12,-0.15,0.008
2018-11-30,0.78,-0.32,-0.47,0.008
2018-12-03,1.13,-0.07,-0.78,0.01
2018-12-04,-3.45,-0.95,-0.15,0.01
2018-12-06,-0.16,0.11,-1.05,0.01
2018-12-07,-2.36,0.21,1.32,0.01
2018-12-10,0.1,-0.17,-1.69,0.01
2018-12-11,-0.08,-0.06,-0.39,0.01
2018-12-12,0.68,0.57,-0.22,0.01
2018-12-13,-0.26,-1.5,-0.18,0.01
2018-12-14,-1.89,-0.07,0.53,0.01
2018-12-17,-2.13,-0.3,1.05,0.01
2018-12-18,-0.03,-0.01,-0.59,0.01
2018-12-19,-1.58,-0.61,0.04,0.01
2018-12-20,-1.62,-0.29,0.93,0.01
2018-12-21,-2.17,-0.57,0.82,0.01
2018-12-24,-2.55,0.97,-0.44,0.01
2018-12-26,5.06,-0.06,-1.01,0.01
2018-12-27,0.78,-0.66,-0.15,0.01
2018-12-28,-0.03,0.76,0.24,0.01
2018-12-31,0.9,-0.09,-0.46,0.01
2019-01-02,0.23,0.57,1.1,0.01
2019-01-03,-2.45,0.4,1.26,0.01
2019-01-04,3.55,0.43,-0.72,0.01
2019-01-07,0.94,0.96,-0.78,0.01
2019-01-08,1.01,0.54,-0.64,0.01
2019-01-09,0.56,0.46,0.06,0.01
2019-01-10,0.42,0.03,-0.47,0.01
2019-01-11,-0.01,0.13,0.19,0.01
2019-01-14,-0.6,-0.6,0.94,0.01
2019-01-15,1.06,0,-0.86,0.01
2019-01-16,0.28,0.04,0.93,0.01
2019-01-17,0.75,0.11,-0.25,0.01
2019-01-18,1.29,-0.35,0.13,0.01
2019-01-22,-1.53,-0.41,0.35,0.01
2019-01-23,0.15,-0.4,-0.15,0.01
